"","log(alpha)","log(a)","sigma2_alpha","sigma2_c","sigma2_a","sigma2_b","phi","phis"
"4829",0.778346762256181,0.632712742297273,1.07240253378593,0.513997293849304,20.568377688834,13.5699892644743,0.21747418822582,2.45162726983182
"4830",0.778346762256181,0.632712742297273,0.792515638321448,0.651321688545968,23.2018062017093,10.7028761349119,0.572161816757067,2.45162726983182
"4831",0.778346762256181,0.583460865053805,1.89634884965861,0.491090689183427,0.882018725326564,9.25467111056445,1.01718217385442,2.37832521209755
"4832",0.778346762256181,0.692907584535066,0.923841784966886,0.615370077260743,1.25264639310813,10.7776291934515,1.01718217385442,2.15825730128869
"4833",0.763977959914669,0.692907584535066,0.915848258194941,0.677960634452043,2.62724622644207,18.8126325502589,0.922760440238886,2.23481178339207
"4834",0.763977959914669,0.692907584535066,2.53465633982963,0.407884027664251,0.240992096891047,8.7747089330518,0.922760440238886,2.27318187915998
"4835",0.763977959914669,0.692907584535066,1.74599542236008,0.622700711550369,1.60109056860031,19.8360265080479,0.922760440238886,2.8269167895009
"4836",0.763977959914669,0.692907584535066,2.85966773919243,0.538083855776345,1.28373075515165,14.4730662539377,0.570090156083856,2.82870104860858
"4837",0.763977959914669,0.530488578597567,1.09992056770478,1.32879122912813,0.802855540426246,11.9492960258955,0.570090156083856,2.69514803144324
"4838",0.763977959914669,0.530488578597567,0.905145594232902,0.720036424066171,1.10041443711476,12.5968570096401,0.570090156083856,2.51603697304954
"4839",0.763977959914669,0.530488578597567,12.3460216062728,0.434257538051948,0.906257513235574,17.2397376633279,0.570090156083856,2.86834758559459
"4840",0.842534620916848,0.530488578597567,0.384498630985148,0.835132478217881,0.662014932541023,11.1888919153032,0.570090156083856,2.86834758559459
"4841",0.842534620916848,0.530488578597567,0.850742446097918,0.450404418168935,1.1946530737009,8.53798313292143,0.570090156083856,2.78558918965496
"4842",0.842534620916848,0.530488578597567,0.769903864848622,0.556731152167091,0.387048731903662,12.457830759768,0.570090156083856,2.93071582816699
"4843",0.842534620916848,0.561974301570705,0.35337012884564,0.78078536712057,2.60933155725953,11.9357049924468,2.89890283024375,2.36956769849327
"4844",0.842534620916848,0.661289080451652,0.807397135267224,0.520147552274813,0.590284558262577,13.3025836391489,2.89890283024375,2.36956769849327
"4845",0.784156146021681,0.661289080451652,0.738631599824042,0.599955066262134,4.19806182389633,19.6181170262319,2.9250818841332,2.79538789021407
"4846",0.784156146021681,0.661289080451652,1.66367843312944,0.680247605846157,4.81475532774747,15.8097297779072,2.9250818841332,2.91589132920477
"4847",0.784156146021681,0.661289080451652,2.88838853479746,0.504668834863894,0.974114189510219,10.5331637667131,2.9250818841332,2.93145206498973
"4848",0.784156146021681,0.661289080451652,0.650522502904676,0.467969489877761,0.900510898477389,14.1273590981449,2.05413063487573,2.78168861323581
"4849",0.784156146021681,0.661289080451652,2.69499710085444,0.696947667277475,0.633260785924726,11.5594085719764,1.35151462142673,2.52603852462858
"4850",0.784156146021681,0.534364558520616,0.838912942368343,0.537165007383508,0.272142550836663,14.3003595218189,0.798864312765057,2.2451888219259
"4851",0.784156146021681,0.534364558520616,1.3026024254071,0.684852838829482,2.07289114114295,11.8924344803856,0.798864312765057,2.30803239870463
"4852",0.784156146021681,0.534364558520616,0.992544818351637,0.617167504317435,7.62442375794838,12.5335999888611,1.91874215248127,2.04946686646624
"4853",0.784156146021681,0.534364558520616,1.45278679854375,0.581776183516591,2.20150676860367,11.2086917894296,1.91874215248127,1.47264700667723
"4854",0.784156146021681,0.550023412390793,2.22804719038511,0.420348434986583,1.29961029490174,30.2266177298452,0.77831891413994,1.37475609542544
"4855",0.784156146021681,0.635387946576166,0.341347647016707,0.599237759049117,2.61918053892353,18.483041260211,0.77831891413994,1.38144241401031
"4856",0.784156146021681,0.64724673031708,1.62198083263941,0.495163532707532,7.64153797857694,15.040349350337,0.301608370193351,1.30140090416025
"4857",0.784156146021681,0.64724673031708,0.400447338787275,0.586183371376853,0.47533006894093,12.5720322723783,0.301608370193351,1.65746674071125
"4858",0.815979733892714,0.557730661523923,14.521969011631,0.896566285962362,0.221580517006452,18.551540854412,0.517608987353436,1.49362431671459
"4859",0.815979733892714,0.557730661523923,0.317210310667568,0.514050828415974,2.52393465412125,13.2252734213304,0.517608987353436,1.19330668485448
"4860",0.83000177945538,0.557730661523923,1.81320093719799,0.874183616284656,0.813658216989094,15.4880544113811,0.517608987353436,1.19330668485448
"4861",0.83000177945538,0.557730661523923,0.435716757125683,0.564142851285554,2.80934329440759,10.7801842087118,0.517608987353436,1.55526254687948
"4862",0.822142597644302,0.557730661523923,1.32760291827598,0.879394800827842,1.86198696392583,16.591440931291,0.0156028670547219,1.38255293232904
"4863",0.822142597644302,0.597271827645177,1.31640452951828,0.482923005881503,0.375806009032079,11.3259636876502,0.0156028670547219,1.41690604185428
"4864",0.822142597644302,0.597271827645177,1.29215191033505,0.590847023448715,1.30248059420339,14.7870727858065,0.259513876798065,1.31656042949148
"4865",0.822142597644302,0.597271827645177,0.252764909692934,0.744307784396886,0.748769667915182,13.547048610513,0.259513876798065,1.34396147146233
"4866",0.822142597644302,0.597271827645177,0.300570738267569,0.652506054872186,2.3628815030942,16.5524506281982,0.458423478751607,0.597292851685462
"4867",0.806059747691488,0.597271827645177,1.50927822166639,0.651103247345613,1.83299902974566,12.7051056717688,0.76738654961225,0.897218264374767
"4868",0.806059747691488,0.597271827645177,1.05597347890323,0.546319644845853,10.4668434574501,13.7904199457731,1.09335119314409,1.17697093499863
"4869",0.806059747691488,0.597271827645177,0.545660920574747,0.657029552520516,0.843365206042338,12.5309966314156,0.544002289085849,1.00945639225693
"4870",0.806059747691488,0.609815612599265,0.588792385298923,0.509897294878282,2.48559573153457,15.8543429273833,0.458471082853274,1.00945639225693
"4871",0.806059747691488,0.609815612599265,0.613332198502064,0.763129902990918,3.59659974573054,13.7727674976208,0.760143219901468,0.913796688650829
"4872",0.802014511550615,0.609815612599265,0.977201786489972,0.892804993194296,4.80566401531397,8.13101537346458,0.760143219901468,1.17237390960143
"4873",0.802014511550615,0.609815612599265,4.02953446174257,0.770756974067603,0.887446081206563,12.3510057277537,0.760143219901468,0.993505568179429
"4874",0.802014511550615,0.609815612599265,0.665655440478439,0.747651513609664,0.751022040099945,10.9780165861403,1.793200244265,0.91225729851854
"4875",0.802014511550615,0.607633136101935,0.26401005566375,0.483180542710096,3.14040898603884,12.1271610837271,1.40018383211078,1.20642274362816
"4876",0.802014511550615,0.607633136101935,1.7514942628284,0.843947964397574,0.406070017320897,11.8740565699506,0.661893683301546,1.20642274362816
"4877",0.768831542246176,0.607633136101935,1.19143001357922,0.463097867788299,1.21527486345519,12.3582924941741,1.25824549389805,1.00964499549835
"4878",0.807619309434125,0.607633136101935,1.08426617598069,0.514301484448333,0.633509939393436,16.0406465909894,1.62492875993104,1.01522030933953
"4879",0.807619309434125,0.607633136101935,0.397123918397449,0.643436192401708,3.18696422341715,19.4218481664395,1.46373169421798,1.01522030933953
"4880",0.807619309434125,0.607633136101935,0.842755467284815,0.427819933746112,4.29232335157485,10.5234860293291,1.46373169421798,1.07390343420824
"4881",0.807619309434125,0.607633136101935,0.978843853911032,0.753561491135876,0.796008171395967,14.378508521204,1.46373169421798,1.53440773135661
"4882",0.807619309434125,0.607633136101935,1.13803211551072,0.520896978014752,0.785246122637275,11.3894804428561,1.46373169421798,1.4552262915993
"4883",0.807619309434125,0.668093934589106,0.496766228325479,0.722758978321721,3.57271863869213,11.2692419917803,1.75813140761654,1.4552262915993
"4884",0.854603283549349,0.668093934589106,2.34540615646317,0.62666734628862,0.550900600188487,10.8579409849447,1.10339812668102,1.39271677521605
"4885",0.854603283549349,0.668093934589106,0.523561228747926,0.83115380889786,2.22940068463243,13.8598959022122,1.37245495529324,1.61088187945291
"4886",0.854603283549349,0.576654601415656,5.2577679419439,0.595078450704568,0.850150313209838,17.0142886005805,1.37245495529324,2.10201926331848
"4887",0.854603283549349,0.576654601415656,0.95608777658039,0.795852229466948,0.468832833659833,18.289173007544,0.301584634581367,2.00505042575781
"4888",0.854603283549349,0.576654601415656,1.87682853796755,0.6190005629778,1.2547873497946,12.0648083489798,1.7918342495651,2.05165331750811
"4889",0.854603283549349,0.634301692249304,6.5017977962001,0.537671821400804,0.935502612450281,8.65309889411283,1.88036987943544,2.0921849832521
"4890",0.782177399936825,0.646110271997093,0.886359427535348,0.509235808885231,2.01852003345597,16.4777630142967,1.88036987943544,1.75575395372784
"4891",0.780146620270419,0.646110271997093,0.951640317607071,0.629014064000963,5.25015694495409,11.8960642141087,1.88036987943544,1.72335368486421
"4892",0.780146620270419,0.646110271997093,3.3694222344526,0.911605253289216,0.582775459978382,13.1636455273942,1.21161623714533,1.91519588004615
"4893",0.780146620270419,0.646110271997093,1.58180722121772,0.534018486645878,19.1786481984247,9.41960222791062,1.21161623714533,1.98653803424832
"4894",0.780146620270419,0.646110271997093,3.18352385954683,0.91982452724938,0.986137672323651,15.189422210819,1.21161623714533,1.96994610408338
"4895",0.780146620270419,0.646110271997093,0.279989710272446,0.777996591630207,10.3049898595925,12.7661747057416,1.21161623714533,1.43332802397822
"4896",0.780146620270419,0.646110271997093,0.901230511685902,0.660224595628145,2.18508080019883,10.4308161080423,1.21161623714533,1.66340111713538
"4897",0.780146620270419,0.584613669278388,2.55550415849029,0.845264598787318,2.79968135399565,14.0830482829428,1.21161623714533,1.7180819814359
"4898",0.780146620270419,0.584613669278388,0.722152908230178,1.0347693144618,1.46177872568354,11.3987110848013,0.597202338109139,1.7295935589218
"4899",0.780146620270419,0.584613669278388,0.373757721222845,0.461243212817662,0.588368650381678,9.40375185645373,2.05984483042363,1.31913120110321
"4900",0.780146620270419,0.584613669278388,8.75278681899237,1.25987792768053,1.1606230843053,11.5835316761423,2.05984483042363,0.934700102050458
"4901",0.814658987061601,0.584613669278388,1.36938350828235,0.813394752885685,1.36250419442327,9.36581579455386,2.05984483042363,1.02851554813976
"4902",0.814658987061601,0.584613669278388,0.508578126183323,0.557477801871257,1.40673862719926,13.9964606564585,2.05984483042363,1.76337537643028
"4903",0.814658987061601,0.502781076377408,10.9616323479263,0.623053766426584,1.8487450226941,16.7079160093796,2.05984483042363,2.2331703380717
"4904",0.814658987061601,0.502781076377408,4.6640472508481,0.582463396978869,0.173753660582705,18.0674711018665,2.05984483042363,2.27362784410527
"4905",0.814658987061601,0.502781076377408,0.5475504067797,0.664951812859563,11.0593770229174,15.9285270053286,1.64236262058023,2.27362784410527
"4906",0.814658987061601,0.617898580188564,1.26985412731266,0.893014461642399,0.347235375793895,11.2751009372343,1.28963557261717,2.35831707863336
"4907",0.814658987061601,0.530894498497681,0.695734451097716,0.676658208618124,0.568361394399467,9.72990442971553,1.28963557261717,2.99528406817735
"4908",0.814658987061601,0.530894498497681,0.766887737137436,0.598621914615205,0.954989078312613,13.2488575045376,1.28963557261717,2.92113212081024
"4909",0.814658987061601,0.496035063909506,0.465915004453852,0.840468620137596,7.30013725715767,19.3740697696794,2.46994582819609,2.99712765978069
"4910",0.814658987061601,0.496035063909506,3.37018937364663,0.577658094183485,7.10128868866395,17.1606058408374,2.46994582819609,2.909927690757
"4911",0.814658987061601,0.590967448943039,0.532242402556795,0.84353355200579,0.706154436750597,11.1841816860827,2.80124591682012,2.909927690757
"4912",0.814658987061601,0.590967448943039,6.02545581489499,0.529085028795102,0.857275339339937,15.6605257397126,2.80124591682012,3.05857430893293
"4913",0.814658987061601,0.620340856423655,0.941958787160866,0.552660609437597,2.63552883459557,14.3047070442038,2.46880713501023,2.80923751631116
"4914",0.814658987061601,0.620340856423655,1.75132545605983,0.399035335182743,1.78524674025244,10.0784399167429,4.31739340730112,2.32220077991564
"4915",0.814658987061601,0.610216796765374,2.05987599541061,0.601134018958868,7.83096592184808,10.0766279274261,4.31739340730112,2.28557292359393
"4916",0.814658987061601,0.513690220466767,1.01356775500463,0.493037868918732,2.51552096318663,15.0928504418112,6.08938050620376,1.93493826674653
"4917",0.814658987061601,0.510882524885127,0.269710174947659,0.475221637694724,1.83781198655227,13.692042284013,5.60385787625717,1.54205454743994
"4918",0.814658987061601,0.510882524885127,0.649967198373413,0.491835427185447,0.252152967223834,15.2991771545753,5.60385787625717,1.50886345385622
"4919",0.814658987061601,0.527847438462883,4.20628520205355,0.924518999648945,3.22905381317996,12.9187544473526,5.60385787625717,1.10609169244281
"4920",0.814658987061601,0.527847438462883,0.605763527962381,0.439595151308977,0.275973329927526,12.412192040463,5.24246616771108,1.10149682387539
"4921",0.814658987061601,0.658959434951641,0.48104492884786,0.631089634367928,1.38602158434477,11.328448719751,6.14400858411086,1.4822042550705
"4922",0.814658987061601,0.658959434951641,1.04318505228508,0.573490675147371,1.01013636579653,18.6805376383403,6.04681088538759,2.0324768622615
"4923",0.814658987061601,0.721537728793359,0.522333070035889,0.400496401775765,1.65990295362653,13.300331628364,5.85688929195287,2.01425886577438
"4924",0.814658987061601,0.721537728793359,0.793556647778777,0.373776348308086,0.832168463791988,16.5291242923234,4.4729224690385,1.96679014528804
"4925",0.855205919427855,0.721537728793359,0.973884773221396,0.523179939548136,1.10652298119018,13.0733133217787,4.4729224690385,1.65676182475038
"4926",0.855205919427855,0.717462244589501,2.40196536084757,0.425125831703,0.856459013351931,21.3290255900317,5.83204756294692,1.5607720713545
"4927",0.855205919427855,0.717462244589501,0.552708845404161,0.679057259091202,5.4338991805621,21.6229272728818,5.83204756294692,1.12920205442371
"4928",0.855205919427855,0.569317823593735,0.426254627990332,0.879659217777975,1.25805886854245,8.9474710459496,5.85941062355278,1.18624171791811
"4929",0.855205919427855,0.569317823593735,2.87606616782238,0.460497493778991,3.20796581881366,17.5122998661102,5.85941062355278,1.67862675968574
"4930",0.855205919427855,0.569317823593735,0.357220894724761,0.589193221880814,0.461742650459671,10.1225330152745,6.76410222342655,1.00796487056728
"4931",0.855205919427855,0.569317823593735,0.656165406864527,0.943768953437662,1.41608989161808,15.9140405541364,8.18073199853525,1.02409120634404
"4932",0.855205919427855,0.569317823593735,1.64076907258521,0.921928781209617,1.42436484080403,12.9729010506324,8.18073199853525,1.56089513770955
"4933",0.855205919427855,0.569317823593735,2.50305992399377,0.545753039110008,1.99117163932743,11.9171537575039,8.18073199853525,1.56089513770955
"4934",0.855205919427855,0.569317823593735,1.44030337774137,0.491910960677658,0.755952119767941,16.0295939585239,7.85081063394409,0.824036677088586
"4935",0.858244893449949,0.70537781650499,1.87076480160217,0.397383144426415,10.4859806584319,18.5399397784522,6.63039664009355,0.621416626251928
"4936",0.858244893449949,0.70537781650499,0.352471583853363,0.884109913453287,0.924965516233692,12.7872480977097,6.63039664009355,0.463325794374005
"4937",0.858244893449949,0.70537781650499,0.740735477780811,0.501839996887902,6.14503163122412,14.2627093430826,6.32513658448515,0.633908964755404
"4938",0.858244893449949,0.70537781650499,2.96429145031327,0.641041644237512,0.744215100135899,11.1660940523474,5.90207303675769,0.873369815471516
"4939",0.858244893449949,0.70537781650499,0.478114251306578,0.693193042209255,1.24725182831019,12.916667382389,5.90207303675769,0.740688270602556
"4940",0.858244893449949,0.677102320699996,0.939477385345713,0.492164440621757,0.491979219005079,15.2015141116571,3.87454839670716,0.74564401769349
"4941",0.826117429436313,0.677102320699996,1.95466091725477,0.5377535037129,0.856440345197536,11.189164055257,3.55751208860522,0.383875238643849
"4942",0.826117429436313,0.635139629656334,1.31167315674905,0.45624496697178,2.0205791453773,12.7711658252143,2.83479778937496,0.383875238643849
"4943",0.826117429436313,0.582825110670842,1.45906110347319,0.556663094638934,0.347932755860478,15.0294645621471,4.57584123374213,0.192955203166446
"4944",0.826117429436313,0.597392536829229,1.61040171252938,0.550278404169764,1.3725517125909,10.8706156155448,3.53080269498393,0.150291501979918
"4945",0.826117429436313,0.597392536829229,3.30073022986039,0.610211629474956,0.241483237873583,16.3300466083871,3.53080269498393,0.157293128205363
"4946",0.826117429436313,0.597392536829229,0.380736888062984,0.478682347803435,1.58645595217975,10.2457545980665,2.95861260897875,0.136390643750326
"4947",0.826117429436313,0.597392536829229,1.52054742454833,0.385274126623696,0.395303159160862,12.444692078278,2.95861260897875,0.136390643750326
"4948",0.826117429436313,0.594908961472006,0.593833746812005,0.375910295094325,2.28839736420719,11.5798722241162,2.95861260897875,0.190630893208001
"4949",0.826117429436313,0.594908961472006,1.84168375476165,0.452562124785447,2.31799125427512,11.2924675342662,0.596866959383983,0.466353002632554
"4950",0.826117429436313,0.594908961472006,10.6007705208984,0.875653342666058,0.42758490131675,13.9707845080507,1.05043164335502,0.1882410087618
"4951",0.826117429436313,0.594908961472006,1.68431081268809,0.657591266905558,1.46801692637698,16.1175410056361,1.05043164335502,0.1882410087618
"4952",0.826117429436313,0.594908961472006,1.00508626933748,1.17100905669563,2.94543698857415,17.091648273811,1.69511061069982,0.308383634754109
"4953",0.826117429436313,0.594908961472006,1.58620448664246,0.572742143262663,0.893658058958891,15.2193831070894,1.69511061069982,0.111032946222771
"4954",0.826117429436313,0.594908961472006,1.6389644912454,0.681429938885933,3.06812904890418,11.9051980198541,1.01556241757196,0.154177224081521
"4955",0.826117429436313,0.594908961472006,2.9795368406365,0.502554779065706,3.87842263969682,17.2161646003514,0.0350775657414181,0.192145373087185
"4956",0.826117429436313,0.594908961472006,3.02351105657498,0.495413934260838,4.30381707309697,11.5937056229983,0.0350775657414181,0.0976396585729374
"4957",0.826117429436313,0.594908961472006,3.93827850445008,0.744539055963762,9.20488082499849,19.2447262134919,2.02437394290033,0.216360775455699
"4958",0.826117429436313,0.627630864026325,0.375138080975202,0.54618587437069,1.09091972664232,15.8630117324613,2.83298417149155,0.454115895676864
"4959",0.826117429436313,0.627630864026325,0.733972062506152,0.663651482664898,0.545972755688339,15.2056048537908,2.82929997805757,0.34179628520906
"4960",0.826117429436313,0.627630864026325,0.432597012365631,0.625282389734318,0.420492815368342,20.8132225599686,2.2847326158522,0.079595860513168
"4961",0.826117429436313,0.627630864026325,0.380010348790928,0.450914571385211,0.310362295912671,14.949144989817,3.2210327230769,0.133248281894761
"4962",0.832440997018094,0.627630864026325,1.94607121161349,0.917986607214588,1.32431056294851,13.5077937476559,2.18749749444312,0.202400560022702
"4963",0.832440997018094,0.627630864026325,0.913132636259471,0.539323836324611,1.49137092718829,15.6154110450107,2.18749749444312,0.202400560022702
"4964",0.832440997018094,0.627630864026325,1.24479271226825,0.591779168713721,0.509595342500991,13.6091293523811,4.29860878382443,0.589677991923503
"4965",0.832440997018094,0.627630864026325,0.738131771755624,0.920511017277165,0.763467749103795,14.0026257720401,4.29860878382443,0.467524064165158
"4966",0.832440997018094,0.627630864026325,4.32771172239073,0.641966603297143,0.47119388339657,14.742467435443,2.60091100515807,0.574568689163314
"4967",0.832440997018094,0.627630864026325,1.36384121050271,0.675701567527355,0.495298068048925,11.7264888053689,2.39108373364697,0.787225487381753
"4968",0.832440997018094,0.715873682026085,3.60831103801183,0.476747082664491,2.62721879488079,18.503797149435,1.86658885949841,0.652423976212769
"4969",0.832440997018094,0.715873682026085,2.57865738844098,0.704882937761466,0.974857176557933,18.2231485253651,3.30285096575558,0.112957354397153
"4970",0.832440997018094,0.715873682026085,1.42930561302701,0.405504788561315,1.00850537614404,13.221822298921,2.50138189232177,0.343047944409886
"4971",0.832440997018094,0.680394629025627,6.99833922726473,0.343457964316124,1.97966093143028,18.6267181553883,2.35543585929191,0.517305618492335
"4972",0.832440997018094,0.680394629025627,1.25925540449858,0.508728120274519,0.859841739793278,10.552126809613,2.35543585929191,0.223840388741928
"4973",0.832440997018094,0.680394629025627,1.69421942263573,0.700449982002761,1.60164876932041,14.6937846762261,2.35543585929191,0.473774004465145
"4974",0.832440997018094,0.509852650552273,0.868563786794282,0.779300273708267,0.374865375778508,14.1707276192829,1.08933205146594,0.697360410258122
"4975",0.832440997018094,0.509852650552273,3.06430871793676,0.491289917665633,0.258736172160035,17.9542788764402,0.729794708709541,0.697360410258122
"4976",0.81398597029479,0.68830947107585,1.50862753296727,0.728019273437361,0.609802694624441,17.420328181896,0.590279906669141,0.424456671021968
"4977",0.81398597029479,0.68830947107585,1.55496440447878,0.861159658910898,0.477882260490063,11.2698151288512,0.703501393006245,0.1121738471009
"4978",0.81398597029479,0.682731588157086,1.52427683045847,0.608988442332081,0.830658548729783,15.2516382021888,0.703501393006245,0.475015453527329
"4979",0.81398597029479,0.682731588157086,6.4790482670272,0.509989886386525,2.59554862366481,24.0600079758609,0.815978345803812,0.0343337346782421
"4980",0.81398597029479,0.512169230614156,6.50213920084239,0.617628743909278,3.56905512626406,14.1126072505236,0.815978345803812,0.0514133196225105
"4981",0.81398597029479,0.512169230614156,0.744850969636036,0.577971396375453,1.83876200307049,17.9061780112071,0.815978345803812,0.0514133196225105
"4982",0.81398597029479,0.512169230614156,0.63886148879908,0.45774814783895,1.89396791917293,19.2271542188571,3.00344520966187,0.0514133196225105
"4983",0.81398597029479,0.615594833364588,2.38333265531489,0.526504622669225,10.9074513556668,13.8609993869971,3.00344520966187,0.601512973529668
"4984",0.81398597029479,0.615594833364588,1.88502392886451,1.1217443040564,3.2066648517097,18.4527260560917,3.38219462802536,0.830972020607607
"4985",0.81398597029479,0.615594833364588,0.998138313557302,0.476964034583701,0.372825323520704,13.9030100114545,2.25000625374326,0.640507241134598
"4986",0.81398597029479,0.615594833364588,1.09948868644034,0.507447230208703,0.755241022346236,10.8521770243459,1.70463859821641,0.640507241134598
"4987",0.81398597029479,0.62104165273064,0.316021741590279,0.477894068562631,1.40496116757743,30.25316261929,1.70463859821641,0.787752511304684
"4988",0.81398597029479,0.62104165273064,3.54232011971021,0.817134061221811,3.55910615710665,17.3961081160268,1.70463859821641,0.571212371256182
"4989",0.81398597029479,0.62104165273064,6.7325539334556,0.543990805136027,1.22605169043197,18.4403693227692,1.70463859821641,0.378397065549781
"4990",0.81398597029479,0.62104165273064,2.56665120435668,0.967711934463515,1.0367888313686,15.2393040462819,2.78877871738341,0.655928376667306
"4991",0.81398597029479,0.62104165273064,0.856501691621465,0.472938586157476,3.46890596671478,22.5322981632978,1.32493129819173,0.676402205578146
"4992",0.81398597029479,0.62104165273064,4.06942014800557,0.582973684511917,2.60799782935304,12.7333535642674,1.32493129819173,0.676402205578146
"4993",0.81398597029479,0.62104165273064,1.83837015884865,0.503322487583991,0.767444646982176,17.0017030519447,1.98873521252443,1.35761269256627
"4994",0.81398597029479,0.62104165273064,0.788430654015873,0.763366667273867,1.0504299956889,11.6203385200837,1.98873521252443,0.771253748565985
"4995",0.81398597029479,0.62104165273064,0.569780434184921,0.537474976662072,0.537403530629486,11.7668850063792,1.98873521252443,0.771253748565985
"4996",0.81398597029479,0.512270196741769,1.90168629921023,0.858201659434364,14.8248148729961,21.9173632747398,2.10157839920498,1.12322010301974
"4997",0.81398597029479,0.525667913606822,2.72096315924461,0.726009928643327,0.739565168814172,22.9766286820728,2.10157839920498,0.96001561413141
"4998",0.81398597029479,0.55300547563392,2.11777824012623,0.601384626063374,0.409580348631002,13.6902797287008,2.10157839920498,1.26628387048352
"4999",0.81398597029479,0.55300547563392,1.50544099231774,0.530933162059765,0.570300283353628,14.9044318815953,2.31284983528185,1.26628387048352
"5000",0.81398597029479,0.602093408028166,0.630894979737264,0.639409365874285,0.332243913610816,10.9282227757055,1.49796992111415,1.25731791783489
"5001",0.81398597029479,0.602093408028166,0.553457721413161,0.579755407005434,0.700307739755657,18.1987146472898,0.00077089993161028,0.772040844516404
"5002",0.81398597029479,0.602093408028166,2.35377726868201,0.465328904328199,0.87490397678549,19.7513827830714,0.439969217782039,0.761482651511154
"5003",0.81398597029479,0.633129966414662,1.74997635638533,0.663932713412578,1.65574662825815,19.3051208269377,0.439969217782039,0.617034258680642
"5004",0.81398597029479,0.636745900090977,5.16437933729429,0.677181282233815,1.55750064550317,16.3201793158037,0.0905852668644735,0.227190584177079
"5005",0.81398597029479,0.475776526938518,0.350360752983879,0.589972824615066,0.735552717272453,12.4050092667383,0.0905852668644735,0.400869186966493
"5006",0.81398597029479,0.475776526938518,2.49092794546393,0.531954503062531,0.296085376593035,16.471652343466,0.0612204951304039,0.274211152285241
"5007",0.81398597029479,0.475776526938518,1.36822116787396,0.74707578287828,1.38523547784706,12.3248046354448,0.842991365714457,0.0630833883269581
"5008",0.8119948971896,0.559983445162736,1.14379528051017,1.15987258456427,0.683442011291342,12.1762120914605,0.842991365714457,0.269792526656533
"5009",0.8119948971896,0.670748002165617,0.685138809205502,0.541976548498469,0.340109266883734,13.3035761283228,0.842991365714457,0.347775136815898
"5010",0.8119948971896,0.670748002165617,1.10414945880437,0.880556775993096,1.41409912656504,15.1786010991145,0.710262565977323,0.496704885003777
"5011",0.8119948971896,0.670748002165617,0.955859922104866,1.27528525243558,0.703292086660622,22.4713309548377,0.710262565977323,0.633758663693113
"5012",0.8119948971896,0.670748002165617,12.3071310012018,0.807617380442587,0.779168356951783,17.2336875992855,0.710262565977323,0.633758663693113
"5013",0.8119948971896,0.598079023399069,1.44280370160874,0.67113093055351,1.21066417013093,12.4745795690828,2.2858908724296,0.688819952191892
"5014",0.8119948971896,0.598079023399069,1.54915544669897,0.46592696829192,0.581078051097562,17.1461669426881,2.2858908724296,0.519834554086745
"5015",0.8119948971896,0.598079023399069,0.714645750519992,0.617002148091031,0.225802681514934,20.1887529464754,0.155187315993611,0.661799034684503
"5016",0.832285847634903,0.534555799413411,23.9146083918884,0.562510346276982,2.55735401105532,15.3633139130046,0.944901221896947,0.725828784674968
"5017",0.832285847634903,0.534555799413411,0.800061041694588,0.583562410571715,1.55921362735291,16.1491433251161,0.944901221896947,0.613882201018953
"5018",0.832285847634903,0.656803001256759,0.604964607142259,0.533568703513217,0.859248041832027,18.5303511389464,0.944901221896947,0.707813533825271
"5019",0.832285847634903,0.656803001256759,0.391370316203951,0.515913535892333,0.1798534002186,12.5965473770198,0.944901221896947,0.526325488286482
"5020",0.832285847634903,0.656803001256759,0.613739423017073,0.637557549451401,1.957950791447,8.75386640837939,0.944901221896947,0.556112421969433
"5021",0.82072034829261,0.656803001256759,0.596201293525353,0.452709050894802,2.07808551540826,13.3856983296417,0.944901221896947,0.282524712932977
"5022",0.82072034829261,0.530334319764801,0.430762079598224,0.435925567007814,0.611254099623476,12.4751166453735,0.944901221896947,0.322300019727803
"5023",0.830376507966988,0.530334319764801,0.711738250695977,0.59589618845022,0.581523475887614,17.4325704715753,0.139500490683301,0.34207629984789
"5024",0.830376507966988,0.613644382358643,10.1608346962632,0.903690332229231,0.418788374621136,13.5761537188913,0.569238616006981,0.202579249088554
"5025",0.830376507966988,0.657813957631555,0.6898671526919,0.962009789648346,0.581883080027049,19.4776962726749,0.569238616006981,0.536469421828006
"5026",0.791398237258869,0.657813957631555,1.38700570499884,0.443012331061199,2.36487372090887,14.2430254950139,0.0930928977588841,0.417717332208643
"5027",0.791398237258869,0.657813957631555,0.638100273394236,0.787118629993414,0.695093507846512,16.563207190682,0.351660477718448,0.393831769241899
"5028",0.791398237258869,0.628521239532978,4.78686381101229,0.617706380780986,2.63731306036095,28.0288127724658,0.865213547493328,0.392444424599505
"5029",0.791398237258869,0.628521239532978,11.5065627842117,0.830746092755201,1.17487849346621,14.7451825184037,0.299996656841214,0.754456331065474
"5030",0.791398237258869,0.628521239532978,1.22560460686973,0.435647700582584,1.07447424584501,11.9637511646939,1.07338726157256,0.551853343084506
"5031",0.80278093679695,0.628521239532978,0.970548180401118,0.632978426817678,0.732069528744027,19.7855511811114,1.07338726157256,0.480717302825844
"5032",0.80278093679695,0.628521239532978,1.24420972893847,0.62428539204725,2.84484576880389,18.1502748359352,1.09095383852975,0.277564472289475
"5033",0.798347821189037,0.628521239532978,0.519726094759508,0.507522691076878,2.05216973568804,12.9029020690372,1.50589483242466,0.0599595944670273
