"","mu_a","log(a)","sigma2_beta","sigma2_c","sigma2_a","sigma2_b","phi","phis","phit"
"155",1.39630724404123,1.36919115149279,0.845730214395617,0.994076107460041,0.052406399580758,0.00384952277812293,5.13703180533561,1.38527519555728,0.254702656079726
"156",1.39630724404123,1.40555409112776,1.44404294118565,0.853726912347462,1.62097981185645,0.0063695707729791,5.13703180533561,1.38527519555728,0.258478710764003
"157",1.39630724404123,1.40555409112776,1.2546778546902,0.89057866797681,1.10542803458977,0.00600270318203292,5.13703180533561,1.35284424205856,0.258478710764003
"158",1.39630724404123,1.36777465466294,1.52537384098951,0.991934121285313,0.121063029667417,0.00588013581447733,5.13703180533561,1.35284424205856,0.258478710764003
"159",1.39630724404123,1.36777465466294,1.51635925404314,0.799514157356934,1.21811545460631,0.00439278402546303,5.13703180533561,1.50050239517598,0.258478710764003
"160",1.39630724404123,1.44277303434477,1.00298616011773,1.28208642440645,0.276042215578636,0.00480902713118456,5.13703180533561,1.50050239517598,0.247213317204966
"161",1.39630724404123,1.41154188444993,1.52743881276771,0.722127168797743,0.43857845190802,0.00474729418555264,5.13703180533561,1.50050239517598,0.247213317204966
"162",1.39630724404123,1.35509181972219,1.13105412615607,0.771253735289764,0.358868229502168,0.00513846868983333,5.13703180533561,1.41846288017887,0.247213317204966
"163",1.39630724404123,1.35509181972219,1.64990567367366,0.90988584085733,0.20309296230014,0.00390005811291948,5.13703180533561,1.41846288017887,0.247213317204966
"164",1.39630724404123,1.35509181972219,1.42658666595828,0.989513449122721,1.18079898807479,0.00524257063314343,5.13703180533561,1.41846288017887,0.247213317204966
"165",1.39630724404123,1.23566039319574,0.896823521534965,0.949757706954889,0.140446454512008,0.00722218628332688,5.13703180533561,1.41846288017887,0.247213317204966
"166",1.39630724404123,1.25702726369455,1.96044513786761,0.685388649207346,0.25424940034811,0.00380646805314616,5.13703180533561,1.41846288017887,0.247213317204966
"167",1.39630724404123,1.30611412939234,1.26571688784906,0.978444756442977,0.0465668882161368,0.00571226529076147,5.13703180533561,1.49959760187542,0.247213317204966
"168",1.39630724404123,1.30611412939234,0.915008038508506,0.959234085917792,3.35990071249435,0.00519307834823673,5.13703180533561,1.49959760187542,0.247213317204966
"169",1.39630724404123,1.30611412939234,1.15545462131572,0.736509479303648,0.266438394703649,0.00426081090224191,5.13703180533561,1.49959760187542,0.247213317204966
"170",1.39630724404123,1.30611412939234,1.42818987066989,0.720383137266686,3.79060750658276,0.00444579954803033,5.13703180533561,1.4233602129239,0.247213317204966
"171",1.39630724404123,1.30611412939234,3.18530004666333,0.705113872363981,16.519699953077,0.0034037407174793,5.13703180533561,1.4233602129239,0.247213317204966
"172",1.39630724404123,1.30611412939234,1.75621664468155,0.842635979248019,0.110541195785683,0.00500977932187904,5.13703180533561,1.4233602129239,0.247213317204966
"173",1.39630724404123,1.17849659138632,1.21712322910779,1.13388193134487,1.54419675384761,0.00397588244773132,5.13703180533561,1.4233602129239,0.247213317204966
"174",1.39630724404123,1.17849659138632,2.13570495730333,1.0997714190737,4.3667647080602,0.00631079841569947,5.13703180533561,1.46390763992378,0.247213317204966
"175",1.39630724404123,1.27016474390514,1.41233597974204,0.849571150928024,0.587104589389391,0.00394155395035842,5.13703180533561,1.46390763992378,0.247213317204966
"176",1.39630724404123,1.36096977124605,1.15632170282543,0.800006187075417,0.07360880745462,0.00651698658513738,5.13703180533561,1.46390763992378,0.247213317204966
"177",1.39630724404123,1.21887444542163,1.16802867071513,0.696588425426859,1.39909041742343,0.00435473134449715,5.13703180533561,1.43475942055572,0.247213317204966
"178",1.39630724404123,1.21887444542163,1.52301930693057,0.929883610983283,0.156073587976075,0.00845074719120905,5.13703180533561,1.43475942055572,0.247213317204966
"179",1.39630724404123,1.21887444542163,1.32160421003076,0.826904874771777,0.143777595005332,0.00544082775012543,5.13703180533561,1.43475942055572,0.247213317204966
"180",1.39630724404123,1.21887444542163,1.29841039204423,1.02993616462404,0.479951036851229,0.00410213298997288,5.13703180533561,1.43475942055572,0.250569761030133
